file_id	link	speaker	wordcount	title	duration	tags	views	year	talk	video	event	ted_id
000071	https://www.ted.com/talks/terri_conley_we_need_to_rethink_casual_sex/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
000072	https://www.ted.com/talks/thea_holcomb_how_peer_educators_can_transform_sex_education/transcript?language=en	Thea Holcomb	757	How peer educators can transform sex education	0	sex,gender,education,youth,relationships	224943	2015	thea_holcomb_how_peer_educators_can_transform_sex_education	NODATA	TEDxSaltLakeCity	32556
000073	https://www.ted.com/talks/arthur_benjamin_s_formula_for_changing_math_education/transcript?language=en	Arthur Benjamin	397	Teach statistics before calculus!	178.0	economics,education,math,statistics	2599103	2009	arthur_benjamin_s_formula_for_changing_math_education	https://pc.tedcdn.com/talk/stream/2009/Blank/ArthurBenjamin_2009-180k.mp4	TED2009	587
000074	https://www.ted.com/talks/carolyn_porco_could_a_saturn_moon_harbor_life/transcript?language=en	Carolyn Porco	481	Could a Saturn moon harbor life?	209.0	planets,astronomy,exploration,life,science,space,technology,solar system	1042803	2009	carolyn_porco_could_a_saturn_moon_harbor_life	https://pc.tedcdn.com/talk/stream/2009U/Blank/CarolynPorco_2009U-180k.mp4	TED2009	551
000075	https://www.ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future/transcript?language=en	Catherine Mohr	2783	Surgery&#39;s past, present and robotic future	1135.0	design,health care,heart health,medicine,science,technology	801161	2009	catherine_mohr_surgery_s_past_present_and_robotic_future	https://pc.tedcdn.com/talk/stream/2009/Blank/CatherineMohr_2009-180k.mp4	TED2009	580
000076	https://www.ted.com/talks/clay_shirky_how_cellphones_twitter_facebook_can_make_history/transcript?language=en	Clay Shirky	2598	How social media can make history	948.0	communication,culture,global issues,politics,social change,social media,technology	1884551	2009	clay_shirky_how_cellphones_twitter_facebook_can_make_history	https://pc.tedcdn.com/talk/stream/2009S/Blank/ClayShirky_2009S-180k.mp4	TED@State	575
000077	https://www.ted.com/talks/dan_ariely_asks_are_we_in_control_of_our_own_decisions/transcript?language=en	Dan Ariely	3171	Are we in control of our own decisions?	1046.0	culture,decision-making,economics,global issues,psychology,science,self,society,personality,best of the web	6495652	2008	dan_ariely_asks_are_we_in_control_of_our_own_decisions	https://pc.tedcdn.com/talk/stream/2008P/Blank/DanAriely_2008P-180k.mp4	EG 2008	548
000078	https://www.ted.com/talks/daniel_libeskind_s_17_words_of_architectural_inspiration/transcript?language=en	Daniel Libeskind	3334	17 words of architectural inspiration	1116.0	architecture,cities,creativity,design,technology	1010658	2009	daniel_libeskind_s_17_words_of_architectural_inspiration	https://pc.tedcdn.com/talk/stream/2009/Blank/DanielLibeskind_2009-180k.mp4	TED2009	589
000079	https://www.ted.com/talks/ex_moonie_diane_benscoter_how_cults_think/transcript?language=en	Diane Benscoter	855	How cults rewire the brain	384.0	god,activism,faith,meme,religion	1230838	2009	ex_moonie_diane_benscoter_how_cults_think	https://pc.tedcdn.com/talk/stream/2009U/Blank/DianeBenscoter_2009U-180k.mp4	TED2009	578
000080	https://www.ted.com/talks/gever_tulley_s_tinkering_school_in_action/transcript?language=en	Gever Tulley	367	Life lessons through tinkering	245.0	children,education,innovation,invention,creativity,design	1264796	2009	gever_tulley_s_tinkering_school_in_action	https://pc.tedcdn.com/talk/stream/2009/Blank/GeverTulley_2009-180k.mp4	TED2009	588
000081	https://www.ted.com/talks/hans_rosling_the_truth_about_hiv/transcript?language=en	Hans Rosling	1528	Insights on HIV, in stunning data visuals	602.0	aids,africa,disease,global issues,presentation,statistics,visualizations,hiv	1139479	2009	hans_rosling_the_truth_about_hiv	https://pc.tedcdn.com/talk/stream/2009/Blank/HansRosling_2009-180k.mp4	TED2009	540
000082	https://www.ted.com/talks/jane_poynter_life_in_biosphere_2/transcript?language=en	Jane Poynter	2759	Life in Biosphere 2	953.0	tedx,adventure,biotech,climate change,environment,space,ecology	1052508	2009	jane_poynter_life_in_biosphere_2	https://pc.tedcdn.com/talk/stream/2009X/Blank/JanePoynter_2009X-180k.mp4	TEDxUSC	573
000083	https://www.ted.com/talks/jay_walker_on_the_world_s_english_mania/transcript?language=en	Jay Walker	525	The world&#39;s English mania	274.0	united states,business,china,global issues,language	4693026	2009	jay_walker_on_the_world_s_english_mania	https://pc.tedcdn.com/talk/stream/2009/Blank/JayWalker_2009-180k.mp4	TED2009	554
000084	https://www.ted.com/talks/joachim_de_posada_says_don_t_eat_the_marshmallow_yet/transcript?language=en	Joachim de Posada	624	Don&#39;t eat the marshmallow!	358.0	children,culture,humor,psychology	3400566	2009	joachim_de_posada_says_don_t_eat_the_marshmallow_yet	https://pc.tedcdn.com/talk/stream/2009U/Blank/JoachimdePosada_2009U-180k.mp4	TED2009	553
000085	https://www.ted.com/talks/john_la_grou_plugs_smart_power_outlets_1/transcript?language=en	John La Grou	551	A plug for smart power outlets	252.0	architecture,children,design,energy,technology,electricity	654981	2009	john_la_grou_plugs_smart_power_outlets_1	https://pc.tedcdn.com/talk/stream/2009/Blank/JohnLaGrou_2009-180k.mp4	TED2009	566
000086	https://www.ted.com/talks/jonathan_drori_why_we_re_storing_billions_of_seeds/transcript?language=en	Jonathan Drori	1072	Why we&#39;re storing billions of seeds	394.0	biodiversity,biology,environment,future,garden,life,science,ecology,plants	642029	2009	jonathan_drori_why_we_re_storing_billions_of_seeds	https://pc.tedcdn.com/talk/stream/2009U/Blank/JonathanDrori_2009U-180k.mp4	TED2009	556
000087	https://www.ted.com/talks/kaki_king_rocks_out_to_pink_noise/transcript?language=en	Kaki King	206	Playing &quot;Pink Noise&quot; on guitar	889.0	guitar,innovation,music,performance,singer	1178605	2008	kaki_king_rocks_out_to_pink_noise	https://pc.tedcdn.com/talk/stream/2008/Blank/KakiKing_2008-180k.mp4	TED2008	557
000088	https://www.ted.com/talks/katherine_fulton_you_are_the_future_of_philanthropy/transcript?language=en	Katherine Fulton	1858	You are the future of philanthropy	754.0	activism,community,global issues,philanthropy,potential	478478	2007	katherine_fulton_you_are_the_future_of_philanthropy	https://pc.tedcdn.com/talk/stream/2007/Blank/KatherineFulton_2007-180k.mp4	TED2007	585
000089	https://www.ted.com/talks/kevin_surace_fixing_drywall_to_heal_the_planet/transcript?language=en	Kevin Surace	630	Eco-friendly drywall	199.0	architecture,business,demo,design,green,invention,technology	385583	2009	kevin_surace_fixing_drywall_to_heal_the_planet	https://pc.tedcdn.com/talk/stream/2009/Blank/KevinSurace_2009-180k.mp4	TED2009	565
000090	https://www.ted.com/talks/liz_coleman_s_call_to_reinvent_liberal_arts_education/transcript?language=en	Liz Coleman	2230	A call to reinvent liberal arts education	1118.0	activism,collaboration,creativity,education,future,social change	651672	2009	liz_coleman_s_call_to_reinvent_liberal_arts_education	https://pc.tedcdn.com/talk/stream/2009/Blank/LizColeman_2009-180k.mp4	TED2009	558
000091	https://www.ted.com/talks/mary_roach_10_things_you_didn_t_know_about_orgasm/transcript?language=en	Mary Roach	2328	10 things you didn&#39;t know about orgasm	1003.0	culture,history,humor,science,sex,writing,books	29533546	2009	mary_roach_10_things_you_didn_t_know_about_orgasm	https://pc.tedcdn.com/talk/stream/2009/Blank/MaryRoach_2009-180k.mp4	TED2009	549
000092	https://www.ted.com/talks/nancy_etcoff_on_happiness_and_why_we_want_it/transcript?language=en	Nancy Etcoff	2518	Happiness and its surprises	1185.0	beauty,culture,happiness,neuroscience,psychology,evolutionary psychology,emotions	1976132	2004	nancy_etcoff_on_happiness_and_why_we_want_it	https://pc.tedcdn.com/talk/stream/2004/Blank/NancyEtcoff_2004-180k.mp4	TED2004	570
000093	https://www.ted.com/talks/nandan_nilekani_s_ideas_for_india_s_future/transcript?language=en	Nandan Nilekani	2720	Ideas for India&#39;s future	919.0	business,economics,global issues,india,politics,potential,technology,infrastructure,asia,global development,innovation,future	1009037	2009	nandan_nilekani_s_ideas_for_india_s_future	https://pc.tedcdn.com/talk/stream/2009/Blank/NandanNilekani_2009-180k.mp4	TED2009	545
000094	https://www.ted.com/talks/naturally_7_jams_fly_baby_with_an_orchestra_of_vocals/transcript?language=en	Naturally 7	451	A full-band beatbox	236.0	entertainment,innovation,music,performance,singer,live music	1895292	2009	naturally_7_jams_fly_baby_with_an_orchestra_of_vocals	https://pc.tedcdn.com/talk/stream/2009/Blank/Naturally7_FlyBaby_2009-180k.mp4	TED2009	544
000095	https://www.ted.com/talks/paul_collier_s_new_rules_for_rebuilding_a_broken_nation/transcript?language=en	Paul Collier	2058	New rules for rebuilding a broken nation	994.0	global issues,money,politics,poverty,state-building	452499	2009	paul_collier_s_new_rules_for_rebuilding_a_broken_nation	https://pc.tedcdn.com/talk/stream/2009S/Blank/PaulCollier_2009S-180k.mp4	TED@State	584
000096	https://www.ted.com/talks/pete_alcorn_s_vision_of_a_better_world/transcript?language=en	Pete Alcorn	488	The world in 2200	230.0	community,social change	556331	2009	pete_alcorn_s_vision_of_a_better_world	https://pc.tedcdn.com/talk/stream/2009/Blank/PeteAlcorn_2009-180k.mp4	TED2009	563
000097	https://www.ted.com/talks/philip_zimbardo_prescribes_a_healthy_take_on_time/transcript?language=en	Philip Zimbardo	1050	The psychology of time	394.0	brain,business,happiness,mind,psychology,science	1777886	2009	philip_zimbardo_prescribes_a_healthy_take_on_time	https://pc.tedcdn.com/talk/stream/2009U/Blank/PhilZimbardo_2009U-180k.mp4	TED2009	582
000098	https://www.ted.com/talks/publisher_felix_dennis_odes_to_vice_and_consequences/transcript?language=en	Felix Dennis	1929	Odes to vice and consequences	1044.0	entertainment,history,literature,poetry,writing,books	325051	2004	publisher_felix_dennis_odes_to_vice_and_consequences	https://pc.tedcdn.com/talk/stream/2004/Blank/FelixDennis_2004-180k.mp4	TED2004	562
000099	https://www.ted.com/talks/qi_zhang_s_electrifying_organ_performance/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
000100	https://www.ted.com/talks/ray_anderson_on_the_business_logic_of_sustainability/transcript?language=en	Ray Anderson	2120	The business logic of sustainability	954.0	business,design,environment,green,materials,poetry,sustainability,technology	1075397	2009	ray_anderson_on_the_business_logic_of_sustainability	https://pc.tedcdn.com/talk/stream/2009/Blank/RayAnderson_2009-180k.mp4	TED2009	547
000101	https://www.ted.com/talks/ray_kurzweil_announces_singularity_university/transcript?language=en	Ray Kurzweil	1493	A university for the coming singularity	527.0	computers,education,future,nanoscale,prediction,science,technology	1014510	2009	ray_kurzweil_announces_singularity_university	https://pc.tedcdn.com/talk/stream/2009U/Blank/RayKurzweil_2009U-180k.mp4	TED2009	560
000102	https://www.ted.com/talks/ray_zahab_treks_to_the_south_pole/transcript?language=en	Ray Zahab	1008	My trek to the South Pole	353.0	global issues,antarctica	349816	2009	ray_zahab_treks_to_the_south_pole	https://pc.tedcdn.com/talk/stream/2009/Blank/RayZahab_2009-180k.mp4	TED2009	586
000103	https://www.ted.com/talks/richard_st_john_success_is_a_continuous_journey/transcript?language=en	Richard St. John	677	Success is a continuous journey	237.0	business,humor,life,productivity,psychology,success	4276121	2009	richard_st_john_success_is_a_continuous_journey	https://pc.tedcdn.com/talk/stream/2009U/Blank/RichardStJohn_2009U-180k.mp4	TED2009	572
000104	https://www.ted.com/talks/robert_full_learning_from_the_gecko_s_tail/transcript?language=en	Robert Full	1964	Learning from the gecko&#39;s tail	714.0	animals,biology,biomechanics,design,materials,robots,technology	717668	2009	robert_full_learning_from_the_gecko_s_tail	https://pc.tedcdn.com/talk/stream/2009/Blank/RobertFull_2009-180k.mp4	TED2009	571
000105	https://www.ted.com/talks/the_design_genius_of_charles_and_ray_eames/transcript?language=en	Eames Demetrios	2697	The design genius of Charles + Ray Eames	908.0	children,creativity,design,film,product design	764410	2007	the_design_genius_of_charles_and_ray_eames	https://pc.tedcdn.com/talk/stream/2007/Blank/EamesDemetrios_2007-180k.mp4	TED2007	590
000106	https://www.ted.com/talks/yann_arthus_bertrand_captures_fragile_earth_in_wide_angle/transcript?language=en	Yann Arthus-Bertrand	1501	A wide-angle view of fragile Earth	894.0	art,climate change,environment,film,future,humanity,media,photography	862924	2009	yann_arthus_bertrand_captures_fragile_earth_in_wide_angle	https://pc.tedcdn.com/talk/stream/2009/Blank/YannArthusBertrand_2009-180k.mp4	TED2009	561
000107	https://www.ted.com/talks/yves_behar_s_supercharged_motorcycle_design/transcript?language=en	Yves Behar	304	A supercharged motorcycle design	143.0	cars,design,engineering,green,transportation	623150	2009	yves_behar_s_supercharged_motorcycle_design	https://pc.tedcdn.com/talk/stream/2009/Blank/YvesBehar_2009-180k.mp4	TED2009	552
000108	https://www.ted.com/talks/al_gore_warns_on_latest_climate_trends/transcript?language=en	Al Gore	1228	What comes after An Inconvenient Truth?	464.0	alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources	933518	2009	al_gore_warns_on_latest_climate_trends	https://pc.tedcdn.com/talk/stream/2009/Blank/AlGore_2009-180k.mp4	TED2009	535
000109	https://www.ted.com/talks/alex_tabarrok_foresees_economic_growth/transcript?language=en	Alex Tabarrok	2085	How ideas trump crises	873.0	business,china,cities,culture,economics,future,global issues,happiness,health,history	869805	2009	alex_tabarrok_foresees_economic_growth	https://pc.tedcdn.com/talk/stream/2009/Blank/AlexTabarrok_2009-180k.mp4	TED2009	525
000110	https://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york/transcript?language=en	Ben Katchor	1152	Comics of bygone New York	671.0	new york,art,cities,humor,books,comedy	326505	2002	ben_katchor_s_comics_of_old_new_york	https://pc.tedcdn.com/talk/stream/2002/Blank/BenKatchor_2002-180k.mp4	TED2002	524
000111	https://www.ted.com/talks/bonnie_bassler_on_how_bacteria_communicate/transcript?language=en	Bonnie Bassler	3395	How bacteria &quot;talk&quot;	1094.0	macarthur grant,bacteria,biology,communication,disease,evolution,health,human origins,microbiology,science	2608917	2009	bonnie_bassler_on_how_bacteria_communicate	https://pc.tedcdn.com/talk/stream/2009/Blank/BonnieBassler_2009-180k.mp4	TED2009	509
000112	https://www.ted.com/talks/brian_cox_what_went_wrong_at_the_lhc/transcript?language=en	Brian Cox	587	What went wrong at the LHC	209.0	astronomy,energy,exploration,physics,science,technology,quantum physics	1405782	2009	brian_cox_what_went_wrong_at_the_lhc	https://pc.tedcdn.com/talk/stream/2009U/Blank/BrianCox_2009U-180k.mp4	TED2009	531
000113	https://www.ted.com/talks/bruce_bueno_de_mesquita_predicts_iran_s_future/transcript?language=en	Bruce Bueno de Mesquita	3104	A prediction for the future of Iran	1145.0	global issues,math,prediction,technology,war	1004981	2009	bruce_bueno_de_mesquita_predicts_iran_s_future	https://pc.tedcdn.com/talk/stream/2009/Blank/BruceBuenodeMesquita_2009-180k.mp4	TED2009	507
000114	https://www.ted.com/talks/c_k_williams_reads_poetry_of_youth_and_age/transcript?language=en	C.K. Williams	2848	Poetry of youth and age	1397.0	culture,entertainment,literature,poetry,society,storytelling,writing	287200	2001	c_k_williams_reads_poetry_of_youth_and_age	https://pc.tedcdn.com/talk/stream/2001/Blank/CKWilliams_2001-180k.mp4	TED2001	500
