Adam	NP	Adam
the	DT	the
actual	JJ	actual
right	NN	right
decision	NN	decision
is	VBZ	be
,	,	,
first	JJ	first
and	CC	and
foremost	JJ	foremost
.	SENT	.
What	WP	what
is	VBZ	be
the	DT	the
best	JJS	good
science	NN	science
or	CC	or
the	DT	the
most	RBS	most
up-to-date	JJ	up-to-date
science	NN	science
on	IN	on
it	PP	it
?	SENT	?
What	WP	what
is	VBZ	be
the	DT	the
consensus	NN	consensus
?	SENT	?
What	WP	what
are	VBP	be
the	DT	the
experts	NNS	expert
saying	VBG	say
?	SENT	?
Can	MD	can
we	PP	we
find	VB	find
experts	NNS	expert
to	TO	to
disagree	VB	disagree
with	IN	with
each	DT	each
other	JJ	other
and	CC	and
try	VB	try
and	CC	and
pull	VB	pull
from	IN	from
them	PP	them
their	PP$	their
points	NNS	point
of	IN	of
disagreement	NN	disagreement
,	,	,
to	TO	to
find	VB	find
if	IN	if
there	EX	there
is	VBZ	be
a	DT	a
position	NN	position
that	IN	that
actually	RB	actually
you	PP	you
can	MD	can
build	VB	build
some	DT	some
sort	NN	sort
of	IN	of
consensus	NN	consensus
around	RB	around
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
look	VBP	look
at	IN	at
,	,	,
OK	UH	OK
,	,	,
now	RB	now
that	IN	that
we	PP	we
know	VBP	know
what	WP	what
the	DT	the
optimal	JJ	optimal
answer	NN	answer
is	VBZ	be
,	,	,
does	VBZ	do
this	DT	this
fit	NN	fit
in	IN	in
with	IN	with
both	CC	both
where	WRB	where
people	NNS	people
are	VBP	be
and	CC	and
where	WRB	where
people	NNS	people
are	VBP	be
willing	JJ	willing
to	TO	to
go	VB	go
?	SENT	?
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
does	VBZ	do
it	PP	it
fit	VB	fit
into	IN	into
the	DT	the
rest	NN	rest
of	IN	of
what	WP	what
we	PP	we
'	''	'
re	IN	re
doing	VBG	do
?	SENT	?
Because	RB	because
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
could	MD	could
have	VB	have
the	DT	the
absolute	JJ	absolute
right	JJ	right
answer	NN	answer
for	IN	for
something	NN	something
that	WDT	that
is	VBZ	be
,	,	,
yes	UH	yes
,	,	,
the	DT	the
absolute	NN	absolute
intellectually	RB	intellectually
,	,	,
academically	RB	academically
,	,	,
best	JJS	good
solution	NN	solution
for	IN	for
a	DT	a
given	VBN	give
problem	NN	problem
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
it	PP	it
and	CC	and
say	VBP	say
,	,	,
but	CC	but
Canadians	NNS	Canadian
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
support	VB	support
it	PP	it
,	,	,
it	PP	it
'	POS	'
s	NN	S
too	RB	too
much	RB	much
of	IN	of
a	DT	a
step	NN	step
,	,	,
it	PP	it
'	POS	'
s	NN	S
too	RB	too
much	RB	much
of	IN	of
a	DT	a
leap	NN	leap
,	,	,
then	RB	then
can	MD	can
you	PP	you
figure	VB	figure
out	RP	out
a	DT	a
half-measure	NN	half-measure
that	WDT	that
nudges	VBZ	nudge
us	PP	us
in	IN	in
the	DT	the
right	JJ	right
direction	NN	direction
?	SENT	?
So	IN	so
next	JJ	next
year	NN	year
or	CC	or
next	JJ	next
mandate	NN	mandate
or	CC	or
next	JJ	next
leader	NN	leader
or	CC	or
next	JJ	next
prime	JJ	prime
minister	NN	minister
can	MD	can
complete	VB	complete
that	DT	that
work	NN	work
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
art	NN	art
of	IN	of
the	DT	the
possible	JJ	possible
.	SENT	.
One	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
prime	JJ	prime
ministers	NNS	minister
,	,	,
other	JJ	other
than	IN	than
my	PP$	my
dad	NN	dad
,	,	,
was	VBD	be
Wilfrid	NP	Wilfrid
Laurier	NP	Laurier
.	SENT	.
He	PP	he
was	VBD	be
turn	NN	turn
of	IN	of
the	DT	the
century	NN	century
.	SENT	.
He	PP	he
was	VBD	be
a	DT	a
French	JJ	French
Canadian	JJ	Canadian
,	,	,
our	PP$	our
first	JJ	first
French	JJ	French
Canadian	JJ	Canadian
prime	JJ	prime
minister	NN	minister
ruling	NN	ruling
over	IN	over
a	DT	a
majority	NN	majority
English	NP	English
Canada	NP	Canada
.	SENT	.
And	CC	and
he	PP	he
understood	VBD	understand
the	DT	the
need	NN	need
not	RB	not
to	TO	to
just	RB	just
anchor	VB	anchor
in	IN	in
your	PP$	your
own	JJ	own
identity	NN	identity
and	CC	and
be	VB	be
unflinching	JJ	unflinching
on	IN	on
it	PP	it
.	SENT	.
But	CC	but
that	DT	that
political	JJ	political
courage	NN	courage
actually	RB	actually
sometimes	RB	sometimes
involves	VBZ	involve
and	CC	and
usually	RB	usually
involves	VBZ	involve
compromise	NN	compromise
and	CC	and
putting	VBG	put
water	NN	water
in	IN	in
your	PP$	your
wine	NN	wine
and	CC	and
finding	VBG	find
common	JJ	common
ground	NN	ground
and	CC	and
bringing	VBG	bring
together	RB	together
a	DT	a
cohesive	JJ	cohesive
vision	NN	vision
that	IN	that
we	PP	we
can	MD	can
all	RB	all
get	VB	get
behind	RB	behind
,	,	,
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
optimal	JJ	optimal
for	IN	for
either	DT	either
side	NN	side
.	SENT	.
And	CC	and
that	DT	that
idea	NN	idea
of	IN	of
trying	VBG	try
to	TO	to
find	VB	find
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
come	VB	come
together	RB	together
in	IN	in
our	PP$	our
differences	NNS	difference
,	,	,
to	TO	to
agree	VB	agree
on	IN	on
a	DT	a
path	NN	path
forward	RB	forward
,	,	,
continues	VBZ	continue
to	TO	to
be	VB	be
the	DT	the
elusive	JJ	elusive
goal	NN	goal
of	IN	of
Canadian	JJ	Canadian
politics	NNS	politics
.	SENT	.
AG	NP	AG
:	:	:
That	WDT	that
'	POS	'
s	NN	S
a	DT	a
nice	JJ	nice
challenge	NN	challenge
,	,	,
actually	RB	actually
,	,	,
to	TO	to
rethink	VB	rethink
compromise	NN	compromise
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
long	RB	long
been	VBN	be
allergic	JJ	allergic
to	TO	to
it	PP	it
because	IN	because
it	PP	it
seems	VBZ	seem
like	IN	like
both	DT	both
people	NNS	people
are	VBP	be
leaving	VBG	leave
unhappy	JJ	unhappy
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
what	WP	what
you	PP	you
'	POS	'
re	NN	re
saying	NN	saying
is	VBZ	be
that	IN	that
you	PP	you
actually	RB	actually
care	VBP	care
about	IN	about
the	DT	the
other	JJ	other
person	NN	person
'	POS	'
s	NN	S
happiness	NN	happiness
,	,	,
too	RB	too
.	SENT	.
JT	NP	JT
:	:	:
Well	UH	well
,	,	,
politics	NNS	politics
shouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
win-lose	VBN	<unknown>
because	IN	because
fundamentally	RB	fundamentally
,	,	,
we	PP	we
all	RB	all
sort	RB	sort
of	IN	of
agree	VB	agree
on	IN	on
the	DT	the
same	JJ	same
things	NNS	thing
.	SENT	.
People	NNS	people
should	MD	should
have	VB	have
good	JJ	good
jobs	NNS	job
and	CC	and
give	VB	give
meaning	VBG	mean
to	TO	to
their	PP$	their
lives	NNS	life
.	SENT	.
They	PP	they
should	MD	should
have	VB	have
opportunities	NNS	opportunity
to	TO	to
advance	VB	advance
.	SENT	.
They	PP	they
should	MD	should
have	VB	have
a	DT	a
clean	JJ	clean
environment	NN	environment
.	SENT	.
Everyone	NN	everyone
should	MD	should
have	VB	have
a	DT	a
chance	NN	chance
to	TO	to
succeed	VB	succeed
.	SENT	.
We	PP	we
should	MD	should
be	VB	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
not	RB	not
at	IN	at
war	NN	war
with	IN	with
neighbors	NNS	neighbor
or	CC	or
people	NNS	people
on	IN	on
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
Everyone	NN	everyone
sort	NN	sort
of	IN	of
knows	VBZ	know
what	WP	what
the	DT	the
ideals	NNS	ideal
are	VBP	be
.	SENT	.
Lots	NNS	lot
of	IN	of
disagreements	NNS	disagreement
about	IN	about
how	WRB	how
to	TO	to
best	JJS	good
organize	VB	organize
ourselves	PP	ourselves
to	TO	to
get	VB	get
there	RB	there
.	SENT	.
But	CC	but
the	DT	the
more	JJR	more
you	PP	you
can	MD	can
get	VB	get
down	RB	down
to	TO	to
those	DT	those
basic	JJ	basic
principles	NNS	principle
of	IN	of
let	NN	let
'	POS	'
s	NNS	<unknown>
try	VBP	try
and	CC	and
figure	VBP	figure
this	DT	this
out	RB	out
together	RB	together
,	,	,
and	CC	and
can	MD	can
we	PP	we
find	VB	find
a	DT	a
way	NN	way
that	WDT	that
nudges	VBZ	nudge
us	PP	us
forward	RB	forward
in	IN	in
a	DT	a
meaningful	JJ	meaningful
way	NN	way
,	,	,
well	RB	well
,	,	,
that	WDT	that
does	VBZ	do
require	VB	require
finding	VBG	find
that	DT	that
middle	JJ	middle
ground	NN	ground
,	,	,
that	DT	that
common	JJ	common
ground	NN	ground
.	SENT	.
AG	NP	AG
:	:	:
I	PP	I
feel	VBP	feel
like	IN	like
most	JJS	most
of	IN	of
the	DT	the
time	NN	time
we	PP	we
get	VBP	get
asked	VBN	ask
,	,	,
what	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
advice	NN	advice
you	PP	you
would	MD	would
give	VB	give
to	TO	to
your	PP$	your
younger	JJR	young
self	NN	self
?	SENT	?
But	CC	but
I	PP	I
want	VBP	want
to	TO	to
flip	VB	flip
the	DT	the
question	NN	question
and	CC	and
say	VB	say
,	,	,
if	IN	if
you	PP	you
can	MD	can
give	VB	give
advice	NN	advice
to	TO	to
Prime	NP	Prime
Minister	NP	Minister
Trudeau	NP	Trudeau
a	DT	a
year	NN	year
or	CC	or
a	DT	a
decade	NN	decade
down	IN	down
the	DT	the
road	NN	road
,	,	,
what	WP	what
guidance	NN	guidance
would	MD	would
you	PP	you
give	VB	give
to	TO	to
the	DT	the
wiser	JJR	wise
,	,	,
older	JJR	old
version	NN	version
of	IN	of
you	PP	you
?	SENT	?
JT	NP	JT
:	:	:
Be	VB	be
.	SENT	.
.	SENT	.
.	SENT	.
Be	VB	be
patient	JJ	patient
with	IN	with
yourself	PP	yourself
.	SENT	.
Allow	VB	allow
that	IN	that
sometimes	RB	sometimes
it	PP	it
takes	VBZ	take
time	NN	time
to	TO	to
get	VB	get
to	TO	to
the	DT	the
right	JJ	right
answer	NN	answer
.	SENT	.
And	CC	and
"	``	"
perfect	JJ	perfect
is	VBZ	be
the	DT	the
enemy	NN	enemy
of	IN	of
the	DT	the
good	JJ	good
"	``	"
matters	NNS	matter
as	IN	as
a	DT	a
principle	NN	principle
.	SENT	.
That	DT	that
taking	VBG	take
meaningful	JJ	meaningful
steps	NNS	step
forward	RB	forward
are	VBP	be
sometimes	RB	sometimes
more	RBR	more
transformative	JJ	transformative
and	CC	and
lasting	JJ	lasting
than	IN	than
trying	VBG	try
to	TO	to
change	VB	change
everything	NN	everything
all	RB	all
at	IN	at
once	RB	once
.	SENT	.
AG	NP	AG
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
JT	NP	JT
:	:	:
What	WP	what
a	DT	a
great	JJ	great
conversation	NN	conversation
,	,	,
thank	VB	thank
you	PP	you
,	,	,
Adam	NP	Adam
.	SENT	.
