Mm	NN	mm.
,	,	,
OK	UH	OK
,	,	,
this	DT	this
is	VBZ	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
life	NN	life
.	SENT	.
My	PP$	my
mother	NN	mother
'	POS	'
s	NN	S
dead	NN	dead
.	SENT	.
My	PP$	my
first	JJ	first
marriage	NN	marriage
is	VBZ	be
over	RP	over
.	SENT	.
This	DT	this
man	NN	man
I	PP	I
loved	VBD	love
but	CC	but
got	VBD	get
married	VBN	marry
too	RB	too
young	JJ	young
and	CC	and
I	PP	I
'	POS	'
m	NN	m
an	DT	an
orphan	NN	orphan
and	CC	and
I	PP	I
need	VBP	need
to	TO	to
make	VB	make
my	PP$	my
life	NN	life
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
make	VB	make
my	PP$	my
life	NN	life
.	SENT	.
And	CC	and
part	NN	part
of	IN	of
that	DT	that
,	,	,
obviously	RB	obviously
,	,	,
for	IN	for
a	DT	a
writer	NN	writer
is	VBZ	be
about	RB	about
language	NN	language
.	SENT	.
And	CC	and
Cheryl	NP	Cheryl
Niland	NP	Niland
just	JJ	just
didn	NN	<unknown>
'	POS	'
t	NN	t
feel	VBP	feel
like	IN	like
me	PP	me
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
came	VBD	come
up	RP	up
with	IN	with
my	PP$	my
own	JJ	own
last	JJ	last
name	NN	name
,	,	,
Cheryl	NP	Cheryl
Strayed	VBD	stray
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
so	RB	so
funny	JJ	funny
to	TO	to
me	PP	me
now	RB	now
?	SENT	?
So	IN	so
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
Cheryl	NP	Cheryl
strayed	VBD	stray
longer	RBR	longer
than	IN	than
I	PP	I
was	VBD	be
anything	NN	anything
else	RB	else
.	SENT	.
Now	RB	now
I	NP	I
'	POS	'
m	NN	m
51	CD	@card@
.	SENT	.
People	NNS	people
still	RB	still
say	VBP	say
like	IN	like
,	,	,
oh	UH	oh
,	,	,
but	CC	but
Cheryl	NP	Cheryl
Strayed	VBN	stray
is	VBZ	be
not	RB	not
your	PP$	your
real	JJ	real
name	NN	name
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
Cheryl	NP	Cheryl
Strayed	VBN	stray
is	VBZ	be
the	DT	the
realest	JJS	real
name	NN	name
I	PP	I
ever	RB	ever
had	VBD	have
.	SENT	.
So	RB	so
you	PP	you
talked	VBD	talk
about	IN	about
your	PP$	your
hike	NN	hike
along	IN	along
the	DT	the
Pacific	NP	Pacific
Crest	NP	Crest
Trail	NP	Trail
.	SENT	.
You	PP	you
were	VBD	be
26	CD	@card@
when	WRB	when
you	PP	you
embarked	VBD	embark
on	IN	on
this	DT	this
solo	JJ	solo
three	CD	three
month	NN	month
,	,	,
eleven	NN	eleven
hundred	CD	hundred
mile	NN	mile
hike	NN	hike
.	SENT	.
If	IN	if
you	PP	you
knew	VBD	know
that	IN	that
there	EX	there
were	VBD	be
people	NNS	people
listening	VBG	listen
who	WP	who
are	VBP	be
considering	VBG	consider
taking	VBG	take
the	DT	the
same	JJ	same
hike	NN	hike
,	,	,
what	WP	what
would	MD	would
you	PP	you
share	VB	share
with	IN	with
them	PP	them
?	SENT	?
What	WP	what
would	MD	would
you	PP	you
tell	VB	tell
them	PP	them
?	SENT	?
What	WP	what
advice	NN	advice
might	MD	might
you	PP	you
give	VB	give
them	PP	them
?	SENT	?
Well	RB	well
,	,	,
absolutely	RB	absolutely
go	VB	go
if	IN	if
you	PP	you
have	VBP	have
any	DT	any
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
the	DT	the
same	JJ	same
hike	NN	hike
as	IN	as
mine	NN	mine
or	CC	or
any	DT	any
long	JJ	long
hike	NN	hike
.	SENT	.
If	IN	if
you	PP	you
have	VBP	have
any	DT	any
desire	NN	desire
to	TO	to
do	VB	do
this	DT	this
,	,	,
do	VB	do
it	PP	it
because	IN	because
it	PP	it
is	VBZ	be
walking	VBG	walk
,	,	,
especially	RB	especially
walking	VBG	walk
along	IN	along
way	NN	way
for	IN	for
many	JJ	many
days	NNS	day
on	IN	on
end	NN	end
day	NN	day
after	IN	after
day	NN	day
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
it	PP	it
'	POS	'
s	VBG	<unknown>
it	PP	it
'	POS	'
s	NN	S
a	DT	a
deeply	RB	deeply
,	,	,
deeply	RB	deeply
challenging	VBG	challenge
thing	NN	thing
.	SENT	.
So	RB	so
you	PP	you
get	VBP	get
you	PP	you
you	PP	you
gain	VBP	gain
your	PP$	your
sense	NN	sense
of	IN	of
your	PP$	your
own	JJ	own
strength	NN	strength
and	CC	and
your	PP$	your
own	JJ	own
ability	NN	ability
to	TO	to
endure	VB	endure
difficulty	NN	difficulty
,	,	,
monotony	NN	monotony
,	,	,
pain	NN	pain
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
what	WP	what
happens	VBZ	happen
on	IN	on
the	DT	the
outside	JJ	outside
,	,	,
one	CD	one
foot	NN	foot
in	IN	in
front	NN	front
of	IN	of
the	DT	the
other	JJ	other
in	IN	in
front	NN	front
of	IN	of
the	DT	the
other	JJ	other
,	,	,
also	RB	also
happens	VBZ	happen
on	IN	on
the	DT	the
inside	NN	inside
that	WDT	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
turns	VBZ	turn
out	RP	out
for	IN	for
me	PP	me
,	,	,
you	PP	you
know	VBP	know
,	,	,
the	DT	the
way	NN	way
to	TO	to
heal	VB	heal
.	SENT	.
Anything	NN	anything
is	VBZ	be
to	TO	to
keep	VB	keep
going	VBG	go
.	SENT	.
And	CC	and
to	TO	to
keep	VB	keep
going	VBG	go
with	IN	with
humility	NN	humility
and	CC	and
faith	NN	faith
and	CC	and
a	DT	a
sense	NN	sense
of	IN	of
optimism	NN	optimism
,	,	,
even	RB	even
when	WRB	when
it	PP	it
looks	VBZ	look
and	CC	and
feels	VBZ	feel
really	RB	really
hard	JJ	hard
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
just	RB	just
I	PP	I
love	VBP	love
this	DT	this
idea	NN	idea
of	IN	of
the	DT	the
body	NN	body
teaching	VBG	teach
us	PP	us
what	WP	what
what	WP	what
the	DT	the
soul	NN	soul
and	CC	and
the	DT	the
spirit	NN	spirit
and	CC	and
the	DT	the
heart	NN	heart
needs	VBZ	need
to	TO	to
know	VB	know
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
what	WP	what
happens	VBZ	happen
on	IN	on
a	DT	a
long	JJ	long
walk	NN	walk
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
exactly	RB	exactly
what	WP	what
happens	VBZ	happen
on	IN	on
a	DT	a
long	JJ	long
walk	NN	walk
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
say	VBP	say
enough	RB	enough
what	WP	what
a	DT	a
powerfully	RB	powerfully
humbling	VBG	humble
and	CC	and
healing	VBG	heal
act	NN	act
that	WDT	that
was	VBD	be
.	SENT	.
And	CC	and
it	PP	it
seems	VBZ	seem
unimaginable	JJ	unimaginable
to	TO	to
me	PP	me
to	TO	to
consider	VB	consider
hiking	VBG	hike
11	CD	@card@
hundred	CD	hundred
miles	NNS	mile
in	IN	in
near	JJ	near
solitude	NN	solitude
without	IN	without
a	DT	a
phone	NN	phone
on	IN	on
the	DT	the
Internet	NN	Internet
.	SENT	.
Well	RB	well
,	,	,
the	DT	the
phone	NN	phone
off	IN	off
the	DT	the
entire	JJ	entire
time	NN	time
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
not	RB	not
even	RB	even
comprehensible	JJ	comprehensible
.	SENT	.
What	WP	what
would	MD	would
people	NNS	people
say	VB	say
?	SENT	?
Well	RB	well
,	,	,
that	IN	that
'	POS	'
s	NN	S
really	RB	really
this	DT	this
was	VBD	be
1995	CD	@card@
.	SENT	.
And	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
realize	VBP	realize
until	IN	until
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
was	VBD	be
sort	NN	sort
of	IN	of
midway	NN	midway
through	IN	through
wild	JJ	wild
that	IN	that
I	PP	I
realized	VBD	realize
,	,	,
oh	UH	oh
,	,	,
I	PP	I
'	POS	'
m	NN	m
I	NP	I
'	POS	'
m	NN	m
actually	RB	actually
writing	VBG	write
a	DT	a
kind	NN	kind
of	IN	of
historical	JJ	historical
.	SENT	.
Memoir	NN	memoir
about	IN	about
a	DT	a
world	NN	world
that	WDT	that
is	VBZ	be
no	RB	no
longer	RBR	longer
that	RB	that
,	,	,
a	DT	a
world	NN	world
that	WDT	that
is	VBZ	be
now	RB	now
past	JJ	past
,	,	,
that	IN	that
our	PP$	our
experience	NN	experience
of	IN	of
the	DT	the
wilderness	NN	wilderness
is	VBZ	be
now	RB	now
one	CD	one
where	WRB	where
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
we	PP	we
can	MD	can
just	RB	just
research	VB	research
everything	NN	everything
online	JJ	online
,	,	,
you	PP	you
know	VBP	know
,	,	,
where	WRB	where
does	VBZ	do
that	DT	that
trail	NN	trail
begin	VB	begin
and	CC	and
end	VB	end
?	SENT	?
Where	WRB	where
is	VBZ	be
the	DT	the
water	NN	water
?	SENT	?
Where	WRB	where
'	POS	'
s	NNS	<unknown>
the	DT	the
you	PP	you
know	VBP	know
,	,	,
I	PP	I
had	VBD	have
this	DT	this
right	NN	right
,	,	,
you	PP	you
know	VBP	know
,	,	,
and	CC	and
that	WDT	that
was	VBD	be
one	CD	one
of	IN	of
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
and	CC	and
of	IN	of
course	NN	course
,	,	,
and	CC	and
wild	JJ	wild
,	,	,
I	PP	I
did	VBD	do
make	VB	make
comic	JJ	comic
of	IN	of
like	IN	like
unpreparedness	NN	unpreparedness
or	CC	or
whatever	JJ	whatever
.	SENT	.
But	CC	but
the	DT	the
other	JJ	other
piece	NN	piece
of	IN	of
this	DT	this
I	PP	I
want	VBP	want
to	TO	to
say	VB	say
is	VBZ	be
that	IN	that
I	PP	I
prepared	VBD	prepare
to	TO	to
the	DT	the
extent	NN	extent
that	IN	that
I	PP	I
could	MD	could
that	RB	that
there	RB	there
wasn	NP	<unknown>
'	POS	'
t	NN	t
the	DT	the
Internet	NN	Internet
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
went	VBD	go
to	TO	to
the	DT	the
Minneapolis	NP	Minneapolis
Public	NP	Public
Library	NP	Library
and	CC	and
said	VBD	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
what	WDT	what
books	NNS	book
do	VBP	do
you	PP	you
have	VBP	have
on	IN	on
the	DT	the
Pacific	NP	Pacific
Crest	NP	Crest
Trail	NP	Trail
?	SENT	?
And	CC	and
they	PP	they
had	VBD	have
one	CD	one
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
the	DT	the
book	NN	book
I	PP	I
already	RB	already
purchased	VBD	purchase
at	IN	at
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
like	IN	like
things	NNS	thing
were	VBD	be
available	JJ	available
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
you	PP	you
just	RB	just
had	VBD	have
to	TO	to
go	VB	go
and	CC	and
see	VB	see
how	WRB	how
it	PP	it
was	VBD	be
.	SENT	.
Yeah	RB	yeah
,	,	,
I	PP	I
was	VBD	be
absolutely	RB	absolutely
alone	RB	alone
.	SENT	.
I	PP	I
was	VBD	be
the	DT	the
first	JJ	first
eight	CD	eight
days	NNS	day
of	IN	of
my	PP$	my
hike	NN	hike
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
see	VBP	see
another	DT	another
person	NN	person
.	SENT	.
What	WP	what
I	PP	I
learned	VBN	learn
is	VBZ	be
that	IN	that
that	WDT	that
would	MD	would
be	VB	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
regular	JJ	regular
thing	NN	thing
like	IN	like
that	DT	that
.	SENT	.
I	PP	I
would	MD	would
many	RB	many
,	,	,
many	JJ	many
times	NNS	time
go	VBP	go
three	CD	three
,	,	,
four	CD	four
or	CC	or
five	CD	five
days	NNS	day
without	IN	without
another	DT	another
seeing	VBG	see
another	DT	another
person	NN	person
.	SENT	.
There	EX	there
was	VBD	be
no	DT	no
way	NN	way
to	TO	to
contact	VB	contact
anyone	NN	anyone
except	IN	except
if	IN	if
I	PP	I
came	VBD	come
upon	IN	upon
a	DT	a
payphone	NN	payphone
or	CC	or
if	IN	if
I	PP	I
sent	VBD	send
them	PP	them
a	DT	a
letter	NN	letter
.	SENT	.
Right	RB	right
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
so	RB	so
grateful	JJ	grateful
for	IN	for
that	DT	that
world	NN	world
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
m	NN	m
so	RB	so
grateful	JJ	grateful
that	IN	that
I	PP	I
took	VBD	take
my	PP$	my
hike	NN	hike
during	IN	during
that	DT	that
time	NN	time
because	IN	because
I	PP	I
think	VBP	think
had	VBD	have
I	PP	I
not	RB	not
done	VBN	do
that	IN	that
,	,	,
I	PP	I
would	MD	would
have	VB	have
spent	VBN	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
.	SENT	.
Tweeting	VBG	tweet
at	IN	at
people	NNS	people
in	IN	in
town	NN	town
,	,	,
right	RB	right
,	,	,
connecting	VBG	connect
great	JJ	great
pictures	NNS	picture
,	,	,
the	DT	the
fox	NN	fox
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
yeah	RB	yeah
,	,	,
and	CC	and
getting	VBG	get
feedback	NN	feedback
from	IN	from
people	NNS	people
.	SENT	.
Right	RB	right
.	SENT	.
And	CC	and
not	RB	not
just	RB	just
sitting	VBG	sit
in	IN	in
my	PP$	my
solitude	NN	solitude
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
thing	NN	thing
about	IN	about
that	DT	that
.	SENT	.
That	DT	that
kind	NN	kind
of	IN	of
deep	JJ	deep
solitude	NN	solitude
is	VBZ	be
it	PP	it
'	POS	'
s	NN	S
just	RB	just
like	IN	like
it	PP	it
'	POS	'
s	NN	S
just	RB	just
you	PP	you
and	CC	and
there	EX	there
'	''	'
s	NN	S
nothing	NN	nothing
to	TO	to
do	VB	do
but	CC	but
reckon	VB	reckon
with	IN	with
yourself	PP	yourself
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
to	TO	to
do	VB	do
but	CC	but
have	VBP	have
that	DT	that
conversation	NN	conversation
with	IN	with
yourself	PP	yourself
in	IN	in
your	PP$	your
head	NN	head
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
to	TO	to
do	VB	do
but	CC	but
allow	VB	allow
those	DT	those
memories	NNS	memory
to	TO	to
emerge	VB	emerge
.	SENT	.
By	IN	by
the	DT	the
time	NN	time
I	PP	I
was	VBD	be
finished	VBN	finish
with	IN	with
my	PP$	my
hike	NN	hike
,	,	,
I	PP	I
honestly	RB	honestly
felt	VBD	feel
like	IN	like
I	PP	I
had	VBD	have
thought	VBN	think
about	IN	about
everything	NN	everything
I	PP	I
remembered	VBD	remember
in	IN	in
my	PP$	my
whole	JJ	whole
life	NN	life
,	,	,
every	DT	every
relationship	NN	relationship
,	,	,
every	DT	every
person	NN	person
.	SENT	.
What	WP	what
a	DT	a
therapeutic	JJ	therapeutic
experience	NN	experience
.	SENT	.
Monster	NN	monster
was	VBD	be
the	DT	the
name	NN	name
of	IN	of
your	PP$	your
backpack	NN	backpack
,	,	,
which	WDT	which
at	IN	at
its	PP$	its
heaviest	JJS	heavy
weighed	VBD	weigh
nearly	RB	nearly
70	CD	@card@
pounds	NNS	pound
,	,	,
even	RB	even
if	IN	if
even	RB	even
at	IN	at
its	PP$	its
lightest	JJS	light
it	PP	it
was	VBD	be
50	CD	@card@
pounds	NNS	pound
.	SENT	.
And	CC	and
making	VBG	make
yourself	PP	yourself
suffer	VBP	suffer
in	IN	in
a	DT	a
physical	JJ	physical
way	NN	way
kind	NN	kind
of	IN	of
feels	NNS	feel
like	IN	like
the	DT	the
opposite	NN	opposite
of	IN	of
fun	NN	fun
.	SENT	.
And	CC	and
I	PP	I
read	VBP	read
that	IN	that
you	PP	you
said	VBD	say
that	IN	that
the	DT	the
act	NN	act
of	IN	of
remembering	VBG	remember
your	PP$	your
suffering	NN	suffering
can	MD	can
become	VB	become
pleasure	NN	pleasure
afterwards	RB	afterwards
.	SENT	.
And	CC	and
I	PP	I
wanted	VBD	want
to	TO	to
know	VB	know
,	,	,
like	VB	like
,	,	,
how	WRB	how
so	RB	so
?	SENT	?
How	WRB	how
does	VBZ	do
that	DT	that
become	VBN	become
pleasure	NN	pleasure
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
such	JJ	such
a	DT	a
believer	NN	believer
.	SENT	.
I	PP	I
call	VBP	call
it	PP	it
retrospective	JJ	retrospective
fun	NN	fun
.	SENT	.
OK	UH	OK
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
advice	NN	advice
too	RB	too
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
give	VBP	give
someone	NN	someone
wanted	VBD	want
to	TO	to
take	VB	take
a	DT	a
long	JJ	long
hike	NN	hike
is	VBZ	be
you	PP	you
just	RB	just
have	VBP	have
to	TO	to
or	CC	or
really	RB	really
any	DT	any
kind	NN	kind
of	IN	of
journey	NN	journey
.	SENT	.
You	PP	you
just	RB	just
have	VB	have
to	TO	to
acknowledge	VB	acknowledge
that	IN	that
,	,	,
that	WDT	that
very	RB	very
often	RB	often
the	DT	the
best	JJS	good
things	NNS	thing
we	PP	we
do	VBP	do
are	VBP	be
painful	JJ	painful
and	CC	and
complicated	JJ	complicated
and	CC	and
difficult	JJ	difficult
and	CC	and
exhausting	JJ	exhausting
and	CC	and
require	VB	require
us	PP	us
to	TO	to
be	VB	be
out	RP	out
of	IN	of
our	PP$	our
comfort	NN	comfort
zone	NN	zone
and	CC	and
to	TO	to
accept	VB	accept
difficult	JJ	difficult
things	NNS	thing
.	SENT	.
Right	RB	right
.	SENT	.
If	IN	if
the	DT	the
journeys	NNS	journey
we	PP	we
take	VBP	take
are	VBP	be
just	RB	just
like	JJ	like
exactly	RB	exactly
how	WRB	how
we	PP	we
imagined	VBD	imagine
they	PP	they
'	''	'
d	SYM	d
be	VB	be
and	CC	and
plan	VB	plan
they	PP	they
'	''	'
d	SYM	d
be	VB	be
and	CC	and
and	CC	and
everything	NN	everything
was	VBD	be
idyllic	JJ	idyllic
and	CC	and
blissful	JJ	blissful
.	SENT	.
And	CC	and
there	EX	there
was	VBD	be
no	RB	no
there	EX	there
was	VBD	be
no	DT	no
sort	NN	sort
of	IN	of
difficulty	NN	difficulty
.	SENT	.
We	PP	we
would	MD	would
be	VB	be
like	JJ	like
,	,	,
yeah	RB	yeah
,	,	,
that	IN	that
that	DT	that
was	VBD	be
that	DT	that
was	VBD	be
fun	NN	fun
.	SENT	.
But	CC	but
,	,	,
you	PP	you
know	VBP	know
,	,	,
there	EX	there
'	''	'
s	NN	S
there	RB	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
about	IN	about
it	PP	it
.	SENT	.
Right	RB	right
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
texture	NN	texture
to	TO	to
it	PP	it
.	SENT	.
Yeah	RB	yeah
.	SENT	.
No	UH	no
,	,	,
no	UH	no
.	SENT	.
Great	JJ	great
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
the	DT	the
the	DT	the
grittier	JJR	gritty
an	DT	an
experience	NN	experience
is	VBZ	be
,	,	,
the	DT	the
more	RBR	more
it	PP	it
teaches	VBZ	teach
us	PP	us
,	,	,
we	PP	we
never	RB	never
,	,	,
ever	RB	ever
,	,	,
ever	RB	ever
forget	VB	forget
the	DT	the
lessons	NNS	lesson
we	PP	we
learned	VBD	learn
the	DT	the
hard	JJ	hard
way	NN	way
.	SENT	.
I	PP	I
began	VBD	begin
on	IN	on
a	DT	a
backpacking	NN	backpacking
novice	NN	novice
.	SENT	.
I	PP	I
became	VBD	become
a	DT	a
backpacking	NN	backpacking
expert	NN	expert
.	SENT	.
I	PP	I
thought	VBD	think
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
do	VBP	do
that	DT	that
.	SENT	.
And	CC	and
I	PP	I
did	VBD	do
.	SENT	.
I	PP	I
over	RP	over
and	CC	and
over	RP	over
and	CC	and
over	RP	over
again	RB	again
said	VBD	say
to	TO	to
myself	PP	myself
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
go	VB	go
on	RP	on
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
.	SENT	.
And	CC	and
I	PP	I
always	RB	always
did	VBD	do
.	SENT	.
And	CC	and
then	RB	then
that	WDT	that
becomes	VBZ	become
part	NN	part
of	IN	of
who	WP	who
you	PP	you
are	VBP	be
.	SENT	.
It	PP	it
becomes	VBZ	become
part	NN	part
of	IN	of
the	DT	the
story	NN	story
you	PP	you
tell	VBP	tell
yourself	PP	yourself
.	SENT	.
So	RB	so
then	RB	then
,	,	,
you	PP	you
know	VBP	know
,	,	,
10	CD	@card@
years	NNS	year
later	RBR	later
,	,	,
you	PP	you
'	POS	'
re	NN	re
in	IN	in
labor	NN	labor
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
trying	VBG	try
to	TO	to
give	VB	give
birth	NN	birth
to	TO	to
my	PP$	my
eleven	NN	eleven
pound	NN	pound
baby	NN	baby
boy	NN	boy
and	CC	and
I	PP	I
was	VBD	be
thinking	VBG	think
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
do	VBP	do
this	DT	this
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
what	WP	what
the	DT	the
deepest	JJS	deep
voice	NN	voice
in	IN	in
me	PP	me
said	VBD	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
can	MD	can
you	PP	you
know	VB	know
,	,	,
you	PP	you
can	MD	can
.	SENT	.
Nine	CD	nine
days	NNS	day
after	IN	after
your	PP$	your
hike	NN	hike
and	CC	and
a	DT	a
few	JJ	few
days	NNS	day
after	IN	after
your	PP$	your
27th	JJ	27th
birthday	NN	birthday
,	,	,
you	PP	you
met	VBD	meet
your	PP$	your
husband	NN	husband
through	IN	through
someone	NN	someone
who	WP	who
came	VBD	come
to	TO	to
the	DT	the
yard	NN	yard
sale	NN	sale
you	PP	you
had	VBD	have
selling	VBG	sell
your	PP$	your
hiking	VBG	hike
gear	NN	gear
to	TO	to
raise	VB	raise
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
money	NN	money
to	TO	to
live	VB	live
on	RP	on
.	SENT	.
Several	JJ	several
years	NNS	year
later	RBR	later
,	,	,
you	PP	you
married	VBD	marry
him	PP	him
,	,	,
you	PP	you
had	VBD	have
two	CD	two
children	NNS	child
.	SENT	.
Do	VBP	do
you	PP	you
think	VBP	think
that	IN	that
this	DT	this
sort	NN	sort
of	IN	of
new	JJ	new
life	NN	life
,	,	,
big	JJ	big
quotes	NNS	quote
was	VBD	be
the	DT	the
gift	NN	gift
you	PP	you
got	VBD	get
at	IN	at
the	DT	the
end	NN	end
of	IN	of
a	DT	a
long	JJ	long
struggle	NN	struggle
?	SENT	?
Do	VBP	do
you	PP	you
think	VBP	think
it	PP	it
was	VBD	be
just	RB	just
luck	NN	luck
?	SENT	?
Tell	VB	tell
me	PP	me
about	IN	about
how	WRB	how
you	PP	you
view	VBP	view
that	DT	that
sort	NN	sort
of	IN	of
moment	NN	moment
in	IN	in
time	NN	time
where	WRB	where
you	PP	you
come	VBP	come
back	RB	back
and	CC	and
everything	NN	everything
changes	NNS	change
?	SENT	?
Well	RB	well
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
combination	NN	combination
of	IN	of
things	NNS	thing
,	,	,
right	RB	right
?	SENT	?
Like	IN	like
luck	NN	luck
is	VBZ	be
always	RB	always
luck	NN	luck
is	VBZ	be
always	RB	always
a	DT	a
factor	NN	factor
in	IN	in
everything	NN	everything
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
how	WRB	how
how	WRB	how
do	VBP	do
we	PP	we
ever	RB	ever
know	VBP	know
that	IN	that
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
standing	VBG	stand
there	RB	there
when	WRB	when
that	DT	that
person	NN	person
walks	VBZ	walk
up	RP	up
and	CC	and
you	PP	you
say	VBP	say
hello	NN	hello
and	CC	and
then	RB	then
something	NN	something
that	RB	that
'	POS	'
s	NNS	<unknown>
born	VBN	bear
of	IN	of
that	DT	that
?	SENT	?
Right	RB	right
.	SENT	.
How	WRB	how
I	PP	I
think	VBP	think
of	IN	of
Brian	NP	Brian
'	POS	'
s	JJ	<unknown>
life	NN	life
in	IN	in
my	PP$	my
life	NN	life
and	CC	and
thinking	VBG	think
about	IN	about
how	WRB	how
how	WRB	how
did	VBD	do
our	PP$	our
paths	NNS	path
ever	RB	ever
get	VBP	get
to	TO	to
cross	VB	cross
?	SENT	?
And	CC	and
and	CC	and
of	IN	of
course	NN	course
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
it	PP	it
is	VBZ	be
that	IN	that
by	IN	by
the	DT	the
time	NN	time
I	PP	I
met	VBD	meet
Brian	NP	Brian
,	,	,
I	PP	I
was	VBD	be
OK	JJ	OK
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
was	VBD	be
in	IN	in
a	DT	a
place	NN	place
that	IN	that
I	PP	I
was	VBD	be
able	JJ	able
to	TO	to
see	VB	see
more	RBR	more
clearly	RB	clearly
again	RB	again
and	CC	and
be	VB	be
more	RBR	more
kind	JJ	kind
to	TO	to
myself	PP	myself
and	CC	and
to	TO	to
be	VB	be
truer	JJR	true
to	TO	to
my	PP$	my
nature	NN	nature
and	CC	and
truer	JJR	true
to	TO	to
my	PP$	my
ambition	NN	ambition
and	CC	and
my	PP$	my
vision	NN	vision
.	SENT	.
I	PP	I
was	VBD	be
doing	VBG	do
,	,	,
again	RB	again
,	,	,
what	WP	what
I	PP	I
'	POS	'
m	NN	m
here	RB	here
to	TO	to
do	VB	do
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
that	IN	that
and	CC	and
then	RB	then
you	PP	you
meet	VB	meet
somebody	NN	somebody
else	RB	else
who	WP	who
'	POS	'
s	NN	S
doing	VBG	do
that	IN	that
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
really	RB	really
good	JJ	good
timing	NN	timing
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
So	RB	so
in	IN	in
so	RB	so
many	JJ	many
ways	NNS	way
,	,	,
it	PP	it
is	VBZ	be
the	DT	the
gift	NN	gift
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
getting	VBG	get
,	,	,
Brian	NP	Brian
,	,	,
is	VBZ	be
the	DT	the
gift	NN	gift
of	IN	of
.	SENT	.
Doing	VBG	do
all	DT	all
of	IN	of
that	DT	that
